date,EPU,GPR,USD,BP500,production,consumption,OECD,naturegas, Coal,Google_Trends,VIX,Brent
2020/11/27,360.3734074,70.37,91.785,3638.35,2499.3,3.11,4628.620334,3.17,63.9,97,20.84,48.18
2020/11/30,357.5328499,46.8,92.033,3621.63,2499.3,3.11,4625.226651,2.89,70.3,102,20.57,47.59
2020/12/1,322.2126343,129.66,91.18,3662.45,2442.54,3.04,4596.131297,2.89,70.05,103,20.77,47.42
2020/12/2,318.948601,92.27,91.018,3669.01,2442.54,3.04,4592.592487,2.75,71.4,105,21.17,48.25
2020/12/3,315.8054887,67.79,90.675,3666.72,2442.54,3.04,4589.245329,2.46,73.55,107,21.28,48.71
2020/12/4,312.7832975,38.67,90.803,3699.12,2442.54,3.04,4586.089826,2.48,74.25,108,20.79,49.25
2020/12/7,309.8820273,55.04,90.865,3691.96,2442.54,3.04,4583.125976,2.39,76.3,112,21.3,48.79
2020/12/8,307.1016782,78.98,90.951,3702.25,2442.54,3.04,4580.35378,2.36,75.95,113,20.68,48.84
2020/12/9,304.4422502,62.74,91.034,3672.82,2442.54,3.04,4577.773237,2.45,76.6,113,22.27,48.86
2020/12/10,301.9037431,95.42,90.778,3668.1,2442.54,3.04,4575.384349,2.45,77.5,114,22.52,50.25
2020/12/11,299.4861572,42.85,90.974,3663.46,2442.54,3.04,4573.187114,2.54,77.7,114,23.31,49.97
2020/12/14,297.1894923,29.8,90.728,3647.49,2442.54,3.04,4571.181532,2.69,78.75,116,24.72,50.29
2020/12/15,295.0137484,89.53,90.48,3694.62,2442.54,3.04,4569.367605,2.63,79.5,114,22.89,50.76
2020/12/16,292.9589256,52.51,90.22,3701.17,2442.54,3.04,4567.745331,2.73,79.25,111,22.5,51.08
2020/12/17,291.0250238,93.12,89.77,3722.48,2442.54,3.04,4566.31471,2.7,79.5,107,21.93,51.5
2020/12/18,289.2120431,79.99,89.92,3709.41,2442.54,3.04,4565.075744,2.73,80,102,21.57,52.26
2020/12/21,287.5199835,91.12,90.08,3694.92,2442.54,3.04,4564.028431,2.68,79.85,84,25.16,50.91
2020/12/22,285.9488449,62.68,90.63,3687.26,2442.54,3.04,4563.172772,2.76,80,79,24.23,50.08
2020/12/23,284.4986273,68.6,90.35,3690.01,2442.54,3.04,4562.508766,2.76,79.85,76,23.31,51.2
2020/12/24,283.1693308,55,90.3,3703.06,2442.54,3.04,4562.036415,2.68,79.85,73,21.53,51.29
2020/12/25,281.9609553,48.24,90.33,3719.21,2442.54,3.04,4561.755716,2.535,82.6,72,21.53,51.075
2020/12/28,280.8735009,41.41,90.28,3735.36,2442.54,3.04,4561.666672,2.39,85.35,78,21.7,50.86
2020/12/29,279.9069675,69.01,90,3727.04,2442.54,3.04,4561.769281,2.4,84.2,79,23.08,51.09
2020/12/30,279.0613552,59.15,89.6,3732.04,2442.54,3.04,4562.063544,2.36,81.6,80,22.77,51.34
2020/12/31,278.336664,80.79,89.96,3756.07,2442.54,3.04,4562.549461,2.39,80.5,81,22.75,51.8
2021/1/1,296.7586214,65.27,89.94,3728.36,2454.6,2.98,4592.839755,2.495,80.85,83,24.86,51.445
2021/1/4,295.8794029,99.33,89.88,3700.65,2454.6,2.98,4593.092047,2.6,81.2,87,26.97,51.09
2021/1/5,294.8832838,121.85,89.47,3726.86,2454.6,2.98,4593.165834,2.77,80.35,88,25.34,53.6
2021/1/6,293.7702643,106.57,89.42,3748.14,2454.6,2.98,4593.061116,2.76,79.45,90,25.07,54.3
2021/1/7,292.5403441,54.24,89.83,3803.79,2454.6,2.98,4592.777892,2.81,81.05,92,22.37,54.38
2021/1/8,291.1935235,77.74,90.06,3824.68,2454.6,2.98,4592.316163,2.77,84.3,93,21.56,55.99
2021/1/11,289.7298023,84.14,90.55,3799.61,2454.6,2.98,4591.675929,2.71,84.5,92,24.08,55.66
2021/1/12,288.1491805,169.88,90.04,3801.19,2454.6,2.98,4590.857189,2.89,86.5,94,23.33,56.58
2021/1/13,286.4516582,66.5,90.32,3809.84,2454.6,2.98,4589.859944,2.82,87.3,96,22.21,56.06
2021/1/14,284.6372354,62.11,90.25,3795.54,2454.6,2.98,4588.684193,2.82,87.25,98,23.25,56.42
2021/1/15,282.705912,57.97,90.79,3768.25,2454.6,2.98,4587.329937,2.86,87.4,100,24.34,55.1
2021/1/18,280.657688,94.49,90.77,3783.58,2454.6,2.98,4585.797176,2.755,86.4,107,23.79,54.75
2021/1/19,278.4925635,66.67,90.49,3798.91,2454.6,2.98,4584.085909,2.65,85,109,23.24,55.9
2021/1/20,276.2105385,87.49,90.46,3851.85,2454.6,2.98,4582.196137,2.57,85.5,111,21.58,56.08
2021/1/21,273.8116129,47.44,90.08,3853.07,2454.6,2.98,4580.12786,2.49,85.5,112,21.32,56.1
2021/1/22,271.2957868,93.71,90.21,3841.47,2454.6,2.98,4577.881077,2.45,85.9,112,21.91,55.41
2021/1/25,268.6630602,140.45,90.35,3855.36,2454.6,2.98,4575.455789,2.63,85.95,109,23.19,55.88
2021/1/26,265.9134329,50.25,90.19,3849.62,2454.6,2.98,4572.851996,2.73,86,109,23.02,55.91
2021/1/27,263.0469052,68.84,90.59,3750.77,2454.6,2.98,4570.069697,2.77,86.2,110,37.21,55.81
2021/1/28,260.0634769,112.79,90.54,3787.38,2454.6,2.98,4567.108893,2.76,86.3,111,30.21,55.53
2021/1/29,256.963148,63.22,90.54,3714.24,2454.6,2.98,4563.969584,2.68,86.2,112,33.09,55.88
2021/2/1,235.2448646,60.05,91.027,3773.86,2649.15,3.35,4545.402291,2.88,85.65,115,30.24,56.35
2021/2/2,232.2648218,192.34,91.043,3826.31,2649.15,3.35,4542.197827,3.24,85,116,25.56,57.46
2021/2/3,229.4334439,69.92,91.113,3830.17,2649.15,3.35,4539.03375,3.01,83.75,117,22.91,58.46
2021/2/4,226.7507307,78.18,91.551,3871.74,2649.15,3.35,4535.910059,2.99,84.4,118,21.77,58.84
2021/2/5,224.2166824,106.44,90.992,3886.83,2649.15,3.35,4532.826755,3.49,86.65,118,20.87,59.34
2021/2/8,221.8312989,72.8,90.968,3915.59,2649.15,3.35,4529.783837,3.4,87.5,117,21.24,60.56
2021/2/9,219.5945803,61.26,90.44,3911.23,2649.15,3.35,4526.781306,3.35,87.3,117,21.63,61.09
2021/2/10,217.5065265,74.93,90.429,3909.88,2649.15,3.35,4523.819162,3.76,87.6,117,21.99,61.47
2021/2/11,215.5671375,63.46,90.404,3916.38,2649.15,3.35,4520.897405,6.5,87.4,117,21.25,61.14
2021/2/12,213.7764133,73.33,90.444,3934.83,2649.15,3.35,4518.016034,6.12,87.45,118,19.97,62.43
2021/2/15,212.1343539,61.24,90.364,3933.71,2649.15,3.35,4515.17505,8.72,87.05,118,20.715,63.3
2021/2/16,210.6409594,91.76,90.599,3932.59,2649.15,3.35,4512.374452,11.32,86.55,119,21.46,63.35
2021/2/17,209.2962297,104.37,90.915,3931.33,2649.15,3.35,4509.614242,23.86,86,120,21.5,64.34
2021/2/18,208.1001648,33.67,90.556,3913.97,2649.15,3.35,4506.894418,8.56,85.75,121,22.49,63.93
2021/2/19,207.0527647,85.16,90.34,3906.71,2649.15,3.35,4504.21498,4.96,86,122,22.05,62.91
2021/2/22,206.1540295,71.29,90.087,3876.5,2649.15,3.35,4501.575929,3.16,85.75,124,23.45,65.24
2021/2/23,205.4039591,97.43,90.117,3881.37,2649.15,3.35,4498.977265,2.94,85.5,125,23.11,65.37
2021/2/24,204.8025535,77.84,90.044,3925.43,2649.15,3.35,4496.418988,2.8,85.5,125,21.34,67.04
2021/2/25,204.3498127,46.18,90.215,3829.34,2649.15,3.35,4493.901097,2.72,85.5,125,28.89,66.88
2021/2/26,204.0457368,121.14,90.94,3811.15,2649.15,3.35,4491.423593,2.66,85.1,125,27.95,66.13
2021/3/1,217.8186763,96.3,91.017,3901.82,2453.19,3.08,4485.070813,2.7,85.6,124,23.35,63.69
2021/3/2,217.81193,137.47,90.765,3870.29,2453.19,3.08,4482.674082,2.87,87.5,123,24.1,62.7
2021/3/3,217.7729608,154.59,90.991,3819.72,2453.19,3.08,4480.36859,2.86,87.95,122,26.67,64.07
2021/3/4,217.7017689,88.44,91.614,3768.47,2453.19,3.08,4478.154339,2.79,87.5,121,28.57,66.74
2021/3/5,217.598354,88.98,91.997,3841.94,2453.19,3.08,4476.031326,2.72,87.75,120,24.66,69.36
2021/3/8,217.4627164,60.4,92.407,3821.35,2453.19,3.08,4473.999553,2.67,88,117,25.47,68.24
2021/3/9,217.2948559,22.26,91.97,3875.44,2453.19,3.08,4472.05902,2.62,88.5,116,24.03,67.52
2021/3/10,217.0947725,57.34,91.782,3898.81,2453.19,3.08,4470.209725,2.62,89,115,22.56,67.9
2021/3/11,216.8624663,70.39,91.417,3939.34,2453.19,3.08,4468.451671,2.7,89,114,21.91,69.63
2021/3/12,216.5979372,49.38,91.668,3943.34,2453.19,3.08,4466.784856,2.65,90,114,20.69,69.22
2021/3/15,216.3011853,111.6,91.789,3968.94,2453.19,3.08,4465.20928,2.58,90.5,115,20.03,68.88
2021/3/16,215.9722106,108.84,91.875,3962.71,2453.19,3.08,4463.724943,2.5,90.5,115,19.79,68.39
2021/3/17,215.611013,93.31,91.38,3974.12,2453.19,3.08,4462.331846,2.6,90.75,115,19.23,68
2021/3/18,215.2175926,134.94,91.825,3915.46,2453.19,3.08,4461.029989,2.45,91,115,21.58,63.28
2021/3/19,214.7919493,42.85,91.943,3913.1,2453.19,3.08,4459.819371,2.53,92.75,115,20.95,64.53
2021/3/22,214.3340832,119.16,91.803,3940.59,2453.19,3.08,4458.699992,2.55,94,115,18.88,64.62
2021/3/23,213.8439942,99.46,92.348,3910.52,2453.19,3.08,4457.671853,2.56,94.5,114,20.3,60.79
2021/3/24,213.3216824,76.44,92.589,3889.14,2453.19,3.08,4456.734953,2.56,94.5,113,21.2,64.41
2021/3/25,212.7671477,63.78,92.884,3909.52,2453.19,3.08,4455.889293,2.52,94.5,112,19.81,61.95
2021/3/26,212.1803902,69.78,92.726,3974.54,2453.19,3.08,4455.134872,2.52,93.95,111,18.86,64.57
2021/3/29,211.5614099,123.24,92.935,3971.09,2453.19,3.08,4454.471691,2.58,93,106,20.74,64.98
2021/3/30,210.9102067,95.42,93.29,3958.55,2453.19,3.08,4453.899749,2.55,93.85,105,19.61,64.14
2021/3/31,210.2267806,76.35,93.189,3972.89,2453.19,3.08,4453.419046,2.52,96.25,104,19.4,63.54
2021/4/1,205.7208133,67.7,92.892,4019.87,2518.43,3.18,4457.159525,2.52,96.5,103,17.33,64.86
2021/4/2,205.0331053,65.7,93.001,4048.89,2518.43,3.18,4456.795746,2.475,96.5,102,17.33,63.505
2021/4/5,204.3582974,74.56,92.595,4077.91,2518.43,3.18,4456.474041,2.43,96.5,102,17.91,62.15
2021/4/6,203.6963894,92.79,92.288,4073.94,2518.43,3.18,4456.19441,2.44,94.85,102,18.12,62.74
2021/4/7,203.0473814,113.79,92.42,4079.95,2518.43,3.18,4455.956852,2.43,94.7,102,17.16,63.16
2021/4/8,202.4112735,32.52,92.069,4097.17,2518.43,3.18,4455.761368,2.47,93.8,102,16.95,63.2
2021/4/9,201.7880655,48.01,92.179,4128.8,2518.43,3.18,4455.607957,2.48,93.1,103,16.69,62.95
2021/4/12,201.1777575,100.38,92.103,4127.99,2518.43,3.18,4455.496619,2.5,93.3,104,16.91,63.28
2021/4/13,200.5803495,95.29,91.843,4141.59,2518.43,3.18,4455.427355,2.57,93.45,105,16.65,63.67
2021/4/14,199.9958415,186.3,91.648,4124.66,2518.43,3.18,4455.400165,2.65,93.4,106,16.99,66.58
2021/4/15,199.4242335,103.26,91.685,4170.42,2518.43,3.18,4455.415047,2.62,93.5,107,16.57,66.94
2021/4/16,198.8655255,95.03,91.534,4185.47,2518.43,3.18,4455.472004,2.63,94.3,109,16.25,66.77
2021/4/19,198.3197175,110.42,91.086,4163.26,2518.43,3.18,4455.571034,2.75,94.35,114,17.29,67.05
2021/4/20,197.7868095,125.27,91.195,4134.94,2518.43,3.18,4455.712137,2.76,94,115,18.68,66.57
2021/4/21,197.2668015,166.3,91.12,4173.42,2518.43,3.18,4455.895314,2.72,93.75,116,17.5,65.32
2021/4/22,196.7596934,113.77,91.281,4134.98,2518.43,3.18,4456.120564,2.77,93.95,116,18.71,65.4
2021/4/23,196.2654854,146.73,90.83,4180.17,2518.43,3.18,4456.387888,2.79,93,115,17.33,66.11
2021/4/26,195.7841773,54.47,90.835,4187.62,2518.43,3.18,4456.697285,2.73,93.1,110,17.64,65.65
2021/4/27,195.3157693,131.65,90.875,4186.72,2518.43,3.18,4457.048755,2.91,93.1,109,17.56,66.42
2021/4/28,194.8602612,50.06,90.607,4183.18,2518.43,3.18,4457.442299,2.98,92.9,108,17.28,67.27
2021/4/29,194.4176532,47.38,90.651,4211.47,2518.43,3.18,4457.877917,2.91,92.9,107,17.61,68.56
2021/4/30,193.9879451,36.4,91.299,4181.17,2518.43,3.18,4458.355608,2.86,93.3,107,18.61,67.25
2021/5/3,194.9553505,97.43,90.971,4192.66,2453.32,3.09,4475.397693,2.96,92.8,107,18.31,67.56
2021/5/4,194.5273691,93.88,91.281,4164.66,2453.32,3.09,4475.672186,3,93,107,19.48,68.88
2021/5/5,194.0942328,60.39,91.271,4167.59,2453.32,3.09,4475.773244,2.99,93.8,108,19.15,68.96
2021/5/6,193.6559415,76.31,90.876,4201.62,2453.32,3.09,4475.700867,2.9,96.05,109,18.39,68.09
2021/5/7,193.2124953,55.93,90.232,4232.6,2453.32,3.09,4475.455056,2.9,96.15,110,16.69,68.28
2021/5/10,192.763894,49,90.308,4188.43,2453.32,3.09,4475.035809,2.93,97.6,116,19.66,68.32
2021/5/11,192.3101379,101.18,90.173,4152.1,2453.32,3.09,4474.443127,2.91,98.7,116,21.84,68.55
2021/5/12,191.8512267,63.3,90.799,4063.04,2453.32,3.09,4473.677009,2.91,100,116,27.59,69.32
2021/5/13,191.3871606,140.43,90.727,4112.5,2453.32,3.09,4472.737457,2.95,101,115,23.13,67.05
2021/5/14,190.9179395,115.36,90.312,4173.85,2453.32,3.09,4471.62447,2.95,99,112,18.81,68.71
2021/5/17,190.4435635,92.16,90.216,4163.29,2453.32,3.09,4470.338048,2.99,98.35,103,19.72,69.46
2021/5/18,189.9640325,98.59,89.795,4127.83,2453.32,3.09,4468.87819,2.96,99.1,101,21.34,68.71
2021/5/19,189.4793465,158.96,90.182,4115.68,2453.32,3.09,4467.244898,2.88,99.1,98,22.18,66.66
2021/5/20,188.9895056,125.85,89.76,4159.12,2453.32,3.09,4465.438171,2.86,99.75,97,20.67,65.11
2021/5/21,188.4945097,165.85,90.023,4155.86,2453.32,3.09,4463.458008,2.84,101,96,20.15,66.44
2021/5/24,187.9943588,138.41,89.827,4197.05,2453.32,3.09,4461.30441,2.78,103.25,97,18.4,68.46
2021/5/25,187.489053,170.94,89.67,4188.13,2453.32,3.09,4458.977378,2.87,105,97,18.84,68.65
2021/5/26,186.9785922,176.61,90.059,4195.99,2453.32,3.09,4456.47691,2.91,105.1,97,17.36,68.87
2021/5/27,186.4629764,133.34,90.006,4200.88,2453.32,3.09,4453.803007,2.85,105.5,97,16.74,69.46
2021/5/28,185.9422057,140.03,90.057,4204.11,2453.32,3.09,4450.95567,2.91,106,97,16.76,69.63
2021/5/31,185.41628,57.55,89.859,4203.075,2453.32,3.09,4447.934897,2.965,118.9,97,17.33,69.32
2021/6/1,178.2748179,65.87,89.931,4202.04,2551.93,3.29,4425.365136,3.02,120.5,97,17.9,70.25
2021/6/2,177.795815,68.73,89.909,4208.12,2551.93,3.29,4422.165247,3.09,119.95,97,17.48,71.35
2021/6/3,177.3975063,60.07,90.496,4192.85,2551.93,3.29,4419.043553,3.01,119,97,18.04,71.31
2021/6/4,177.0798917,79.61,90.135,4229.89,2551.93,3.29,4416.000055,3.01,119.75,97,16.42,71.89
2021/6/7,176.8429713,54.3,89.985,4226.52,2551.93,3.29,4413.034752,2.98,121.6,97,16.42,71.49
2021/6/8,176.686745,59.73,90.118,4227.26,2551.93,3.29,4410.147645,3.11,122.75,97,17.07,72.22
2021/6/9,176.6112128,93.25,90.125,4219.55,2551.93,3.29,4407.338733,3.13,123.7,98,17.89,72.22
2021/6/10,176.6163748,85.51,90.044,4239.18,2551.93,3.29,4404.608016,3.13,126,99,16.1,72.52
2021/6/11,176.702231,131.48,90.504,4247.44,2551.93,3.29,4401.955496,3.23,127,99,15.65,72.69
2021/6/14,176.8687813,29.36,90.513,4255.15,2551.93,3.29,4399.38117,3.36,125.55,103,16.39,72.86
2021/6/15,177.1160257,73.51,90.522,4246.59,2551.93,3.29,4396.88504,3.31,125,103,17.02,73.99
2021/6/16,177.4439643,144.79,91.41,4223.7,2551.93,3.29,4394.467106,3.25,125.25,103,18.15,74.39
2021/6/17,177.852597,138.02,91.911,4221.86,2551.93,3.29,4392.127367,3.24,126,103,17.75,73.08
2021/6/18,178.3419239,84.5,92.317,4166.45,2551.93,3.29,4389.865824,3.23,125,102,20.7,73.51
2021/6/21,178.9119449,94.5,91.858,4224.79,2551.93,3.29,4387.682476,3.15,125.5,98,17.89,74.9
2021/6/22,179.5626601,170.6,91.721,4246.44,2551.93,3.29,4385.577323,3.21,127.25,97,16.66,74.81
2021/6/23,180.2940694,41.51,91.812,4241.84,2551.93,3.29,4383.550366,3.36,127.5,96,16.32,75.19
2021/6/24,181.1061728,76.66,91.819,4266.49,2551.93,3.29,4381.601605,3.3,127.5,95,15.97,75.56
2021/6/25,181.9989704,54.79,91.804,4280.7,2551.93,3.29,4379.731039,3.4,127.7,94,15.62,76.18
2021/6/28,182.9724622,97.29,91.939,4290.61,2551.93,3.29,4377.938669,3.62,128.55,91,15.76,74.68
2021/6/29,184.0266481,95.69,92.093,4291.8,2551.93,3.29,4376.224494,3.75,131,91,16.02,74.76
2021/6/30,185.1615281,43.82,92.362,4297.5,2551.93,3.29,4374.588514,3.79,134.7,91,15.83,75.13
2021/7/1,195.5229225,64.11,92.537,4319.94,2510.87,3.17,4380.227727,3.76,137.75,91,15.48,75.84
2021/7/2,196.7055782,78.98,92.242,4352.34,2510.87,3.17,4378.658735,3.67,139.25,91,15.07,76.17
2021/7/5,197.8553153,65.99,92.262,4347.94,2510.87,3.17,4377.078535,3.675,143.4,96,15.755,77.16
2021/7/6,198.9721339,63.33,92.54,4343.54,2510.87,3.17,4375.487126,3.68,140.75,96,16.44,74.53
2021/7/7,200.056034,34.78,92.717,4358.13,2510.87,3.17,4373.88451,3.66,139.55,96,16.2,73.43
2021/7/8,201.1070155,37.86,92.373,4320.82,2510.87,3.17,4372.270685,3.56,142.25,96,19,74.12
2021/7/9,202.1250785,32.36,92.11,4369.55,2510.87,3.17,4370.645651,3.71,143,96,16.18,75.55
2021/7/12,203.110223,69.74,92.237,4384.63,2510.87,3.17,4369.00941,3.7,142.25,92,16.17,75.16
2021/7/13,204.062449,77.25,92.789,4369.21,2510.87,3.17,4367.361961,3.78,144.6,91,17.12,76.49
2021/7/14,204.9817564,56.22,92.364,4374.3,2510.87,3.17,4365.703303,3.8,144.5,91,16.33,74.76
2021/7/15,205.8681453,104.51,92.586,4360.03,2510.87,3.17,4364.033437,3.68,146,90,17.01,73.47
2021/7/16,206.7216157,70.38,92.714,4327.16,2510.87,3.17,4362.352363,3.7,148.1,90,18.45,73.59
2021/7/19,207.5421675,50.57,92.833,4258.49,2510.87,3.17,4360.660081,3.75,150,91,22.5,68.62
2021/7/20,208.3298008,37.43,92.967,4323.06,2510.87,3.17,4358.95659,3.82,149.7,91,19.73,69.35
2021/7/21,209.0845156,49.92,92.782,4358.69,2510.87,3.17,4357.241891,3.94,149.75,91,17.91,72.23
2021/7/22,209.8063119,95.29,92.84,4367.48,2510.87,3.17,4355.515984,4.02,149.75,91,17.69,73.79
2021/7/23,210.4951896,91.79,92.915,4411.79,2510.87,3.17,4353.778869,4.11,149.75,91,17.2,74.1
2021/7/26,211.1511488,59.15,92.629,4422.3,2510.87,3.17,4352.030546,4.09,149.75,90,17.58,74.5
2021/7/27,211.7741895,79.2,92.496,4401.46,2510.87,3.17,4350.271015,4.15,149.75,90,19.36,74.48
2021/7/28,212.3643116,53.3,92.288,4400.64,2510.87,3.17,4348.500275,4.1,150.1,89,18.31,74.74
2021/7/29,212.9215152,30.92,91.908,4419.15,2510.87,3.17,4346.718327,4.03,150,89,17.7,76.05
2021/7/30,213.4458003,80.9,92.087,4395.26,2510.87,3.17,4344.925171,3.94,149.75,88,18.24,76.33
2021/8/2,214.9230459,111.95,92.071,4387.16,2497.69,3.16,4345.091437,4.02,152.55,86,19.46,72.89
2021/8/3,215.369247,50.82,92.062,4423.15,2497.69,3.16,4343.251385,4.06,152.75,86,18.04,72.41
2021/8/4,215.7702826,89.99,92.276,4402.66,2497.69,3.16,4341.375644,4.2,154.4,86,17.97,70.38
2021/8/5,216.1261527,99.66,92.278,4429.1,2497.69,3.16,4339.464216,4.27,157.25,86,17.28,71.29
2021/8/6,216.4368574,63.62,92.779,4436.52,2497.69,3.16,4337.517099,4.21,160.95,86,16.15,70.7
2021/8/9,216.7023966,42.61,92.982,4432.35,2497.69,3.16,4335.534295,4.24,167.05,89,16.72,69.04
2021/8/10,216.9227703,103.37,93.06,4436.75,2497.69,3.16,4333.515802,4.12,167.1,89,16.79,70.63
2021/8/11,217.0979786,71.91,92.907,4447.7,2497.69,3.16,4331.461621,4.07,169.4,89,16.06,71.44
2021/8/12,217.2280213,76.15,93.025,4460.83,2497.69,3.16,4329.371752,4.1,171.25,89,15.59,71.31
2021/8/13,217.3128986,95.29,92.528,4468,2497.69,3.16,4327.246195,3.95,172.75,89,15.45,70.59
2021/8/16,217.3526105,127.2,92.625,4479.71,2497.69,3.16,4325.08495,3.93,173.4,86,16.12,69.51
2021/8/17,217.3471568,157.74,93.148,4448.08,2497.69,3.16,4322.888017,3.92,171.45,85,17.91,69.03
2021/8/18,217.2965377,83.16,93.172,4400.27,2497.69,3.16,4320.655396,3.86,171,85,21.57,68.23
2021/8/19,217.2007531,49.64,93.57,4405.8,2497.69,3.16,4318.387086,3.83,170.9,84,21.67,66.45
2021/8/20,217.0598031,68.6,93.469,4441.67,2497.69,3.16,4316.083089,3.94,167.75,84,18.56,65.18
2021/8/23,216.8736876,189.93,92.99,4479.53,2497.69,3.16,4313.743404,3.93,170,84,17.15,68.75
2021/8/24,216.6424066,133.26,92.886,4486.23,2497.69,3.16,4311.36803,3.95,170,84,17.22,71.05
2021/8/25,216.3659601,47.53,92.831,4496.19,2497.69,3.16,4308.956969,4.03,170.75,84,16.79,72.25
2021/8/26,216.0443481,114.39,93.06,4470,2497.69,3.16,4306.510219,4.07,171,84,18.84,71.07
2021/8/27,215.6775707,103.81,92.697,4509.37,2497.69,3.16,4304.027781,4.35,170.95,85,16.39,72.7
2021/8/30,215.2656278,107.77,92.702,4528.79,2497.69,3.16,4301.509655,4.25,171.35,85,16.19,73.41
2021/8/31,214.8085195,203.01,92.655,4522.68,2497.69,3.16,4298.955841,4.33,174.25,86,16.48,72.99
2021/9/1,210.5683192,80.04,92.506,4524.09,2594.31,3.3,4287.051744,4.45,174.6,87,16.11,71.59
2021/9/2,210.0673137,106.26,92.22,4536.95,2594.31,3.3,4284.542263,4.65,177.5,88,16.41,73.03
2021/9/3,209.5675767,98.69,92.134,4535.43,2594.31,3.3,4282.112803,4.77,179,89,16.41,72.61
2021/9/6,209.069108,81.71,92.221,4527.73,2594.31,3.3,4279.763365,4.74,178,89,17.275,72.22
2021/9/7,208.5719078,117.78,92.549,4520.03,2594.31,3.3,4277.493948,4.71,177.2,90,18.14,71.69
2021/9/8,208.0759759,85.3,92.73,4514.07,2594.31,3.3,4275.304552,4.66,177.35,92,17.96,72.6
2021/9/9,207.5813125,73.61,92.53,4493.28,2594.31,3.3,4273.195177,4.97,177.5,94,18.8,71.45
2021/9/10,207.0879174,65.94,92.645,4458.58,2594.31,3.3,4271.165823,5.13,177.6,96,20.95,72.92
2021/9/13,206.5957907,104.92,92.613,4468.73,2594.31,3.3,4269.21649,5.21,177.5,102,19.37,73.51
2021/9/14,206.1049325,69.79,92.663,4443.05,2594.31,3.3,4267.347179,5.39,177.45,105,19.46,73.6
2021/9/15,205.6153426,65.97,92.491,4480.7,2594.31,3.3,4265.557889,5.66,177.5,107,18.18,75.46
2021/9/16,205.1270211,119.12,92.863,4473.75,2594.31,3.3,4263.84862,5.52,176,108,18.69,75.67
2021/9/17,204.6399681,151.91,93.25,4432.99,2594.31,3.3,4262.219372,5.32,177.5,108,20.81,75.34
2021/9/20,204.1541834,59.96,93.241,4357.73,2594.31,3.3,4260.670145,5.25,177.5,106,25.71,73.92
2021/9/21,203.6696671,84.71,93.216,4354.19,2594.31,3.3,4259.20094,4.96,179.5,106,24.36,74.36
2021/9/22,203.1864192,54.23,93.441,4395.64,2594.31,3.3,4257.811756,4.92,180.5,107,20.87,76.19
2021/9/23,202.7044397,68.83,93.098,4448.98,2594.31,3.3,4256.502593,4.94,185.9,107,18.63,77.25
2021/9/24,202.2237286,92.75,93.279,4455.48,2594.31,3.3,4255.273451,5.1,181.5,108,17.75,78.09
2021/9/27,201.7442859,57.03,93.396,4443.11,2594.31,3.3,4254.12433,5.53,204.75,110,18.76,79.53
2021/9/28,201.2661116,96.16,93.722,4352.63,2594.31,3.3,4253.05523,5.94,207.7,110,23.25,79.09
2021/9/29,200.7892057,59.4,94.358,4359.46,2594.31,3.3,4252.066152,5.73,210.5,111,22.56,78.64
2021/9/30,200.3135682,102.68,94.244,4307.54,2594.31,3.3,4251.157095,5.58,218,112,23.14,78.52
2021/10/1,192.8694776,68.04,94.071,4357.04,2553.67,3.16,4258.247434,5.61,228,112,21.15,79.28
2021/10/4,192.5175894,65.81,93.81,4300.46,2553.67,3.16,4257.360691,5.8,240,111,22.96,81.26
2021/10/5,192.257879,171.9,93.983,4345.72,2553.67,3.16,4256.450673,6.37,269.5,112,21.3,82.56
2021/10/6,192.0903465,56.07,94.243,4363.55,2553.67,3.16,4255.51738,6,242,113,21,81.08
2021/10/7,192.0149918,121.31,94.198,4399.76,2553.67,3.16,4254.560812,5.71,231.9,114,19.54,81.95
2021/10/8,192.0318148,94.4,94.095,4391.34,2553.67,3.16,4253.580969,5.46,238.6,116,18.77,82.39
2021/10/11,192.1408157,50.81,94.349,4361.19,2553.67,3.16,4252.577851,5.46,244.5,122,20,83.65
2021/10/12,192.3419944,81.57,94.512,4350.65,2553.67,3.16,4251.551457,5.34,242.35,123,19.85,83.42
2021/10/13,192.6353508,94.01,94.009,4363.8,2553.67,3.16,4250.501789,5.56,243.35,125,18.64,83.18
2021/10/14,193.0208851,55.36,93.972,4438.26,2553.67,3.16,4249.428846,5.92,245,125,16.86,84
2021/10/15,193.4985972,107.15,93.96,4471.37,2553.67,3.16,4248.332628,5.44,240,125,16.3,84.86
2021/10/18,194.0684871,126.71,93.955,4486.46,2553.67,3.16,4247.213134,5.01,239.35,123,16.31,84.33
2021/10/19,194.7305548,133.84,93.787,4519.63,2553.67,3.16,4246.070366,4.81,229.9,122,15.7,85.08
2021/10/20,195.4848004,76.41,93.617,4536.19,2553.67,3.16,4244.904323,4.87,231.5,122,15.49,85.82
2021/10/21,196.3312237,94.01,93.75,4549.78,2553.67,3.16,4243.715004,4.94,228.5,122,15.01,84.61
2021/10/22,197.2698248,86.04,93.618,4544.9,2553.67,3.16,4242.502411,5.1,230,121,15.43,85.53
2021/10/25,198.3006038,79.63,93.82,4566.48,2553.67,3.16,4241.266543,5.72,226,122,15.24,85.99
2021/10/26,199.4235605,144.65,93.96,4574.79,2553.67,3.16,4240.007399,5.59,223.35,121,15.98,86.4
